id,order_id,variant_id,product_id,sku,title,name,variant_title,quantity,price,total_discount,tax_lines,fulfillment_status,requires_shipping,taxable,gift_card,properties,vendor
500514303,5005143,2002697,1000443,AB-0443-ONE-OLI,Messenger Bag 27,Messenger Bag 27 - One Size / Olive,One Size / Olive,1,145.0,2.6,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 11.39}]",fulfilled,True,True,False,[],Northwind Co.
500514400,5005144,2003725,1000622,LE-0622-XS-CRE,Reserve Variou 37,Reserve Variou 37 - XS / Cream,XS / Cream,1,318.91,8.01,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 24.87}]",fulfilled,True,True,False,[],Northwind Co.
500514500,5005145,2001209,1000204,TS-0204-M-CRE,Merino Sweater 15,Merino Sweater 15 - M / Cream,M / Cream,1,88.22,0.85,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 6.99}]",fulfilled,True,True,False,[],Northwind Co.
500514501,5005145,2001333,1000224,TS-0224-XS-CHA,Cropped Sweater 35,Cropped Sweater 35 - XS / Charcoal,XS / Charcoal,1,137.65,2.05,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 10.85}]",fulfilled,True,True,False,[],Northwind Co.
500514600,5005146,2000414,1000081,OC-0081-XXL-NAV,Merino Coat 9,Merino Coat 9 - XXL / Navy,XXL / Navy,1,347.86,2.38,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 27.64}]",fulfilled,True,True,False,[],Northwind Co.
500514700,5005147,2001342,1000227,TS-0227-XS-BUR,Chunky Sweater 38,Chunky Sweater 38 - XS / Burgundy,XS / Burgundy,1,126.93,5.85,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 9.69}]",fulfilled,True,True,False,[],Northwind Co.
500514800,5005148,2002975,1000515,FS-0515-10-NAV,Everyday Sneaker 12,Everyday Sneaker 12 - 10 / Navy,10 / Navy,1,164.97,5.42,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 12.76}]",fulfilled,True,True,False,[],Northwind Co.
500514801,5005148,2002533,1000403,BS-0403-L-NAV,Linen Short 9,Linen Short 9 - L / Navy,L / Navy,1,39.91,0.43,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.16}]",fulfilled,True,True,False,[],Northwind Co.
500514900,5005149,2003742,1000623,LE-0623-L-CRE,Capsule Variou 38,Capsule Variou 38 - L / Cream,L / Cream,1,100.93,0.79,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 8.01}]",fulfilled,True,True,False,[],Northwind Co.
500514901,5005149,2001952,1000319,BJ-0319-30-GRA,Straight Jean 30,Straight Jean 30 - 30 / Gray,30 / Gray,1,129.88,2.73,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 10.17}]",fulfilled,True,True,False,[],Northwind Co.
500514902,5005149,2000282,1000064,OJ-0064-S-OLI,Summit Jacket 37,Summit Jacket 37 - S / Olive,S / Olive,2,117.12,8.84,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 18.03}]",fulfilled,True,True,False,[],Northwind Co.
500515000,5005150,2000408,1000081,OC-0081-L-NAV,Merino Coat 9,Merino Coat 9 - L / Navy,L / Navy,2,400.59,18.88,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 62.58}]",fulfilled,True,True,False,[],Northwind Co.
500515100,5005151,2003543,1000591,LE-0591-S-CRE,Heritage Variou 6,Heritage Variou 6 - S / Cream,S / Cream,2,174.55,9.47,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 27.17}]",fulfilled,True,True,False,[],Northwind Co.
500515101,5005151,2000944,1000162,TT-0162-XS-GRA,Relaxed T-Shirt 68,Relaxed T-Shirt 68 - XS / Gray,XS / Gray,1,33.52,0.47,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 2.64}]",fulfilled,True,True,False,[],Northwind Co.
500515102,5005151,2002245,1000359,BP-0359-XXL-BLA,Jogger Pant 10,Jogger Pant 10 - XXL / Black,XXL / Black,1,87.53,2.87,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 6.77}]",fulfilled,True,True,False,[],Northwind Co.
500515200,5005152,2001242,1000208,TS-0208-M-BUR,Ribbed Sweater 19,Ribbed Sweater 19 - M / Burgundy,M / Burgundy,1,90.98,1.33,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.17}]",fulfilled,True,True,False,[],Northwind Co.
500515201,5005152,2000337,1000072,OJ-0072-XS-BRO,Summit Jacket 45,Summit Jacket 45 - XS / Brown,XS / Brown,1,281.37,13.37,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 21.44}]",fulfilled,True,True,False,[],Northwind Co.
500515202,5005152,2002452,1000391,BP-0391-M-NAV,Field Pant 42,Field Pant 42 - M / Navy,M / Navy,1,64.97,2.17,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 5.02}]",fulfilled,True,True,False,[],Northwind Co.
500515203,5005152,2002875,1000499,AS-0499-L-STR,Quarter Sock 18,Quarter Sock 18 - L / Striped,L / Striped,2,12.99,0.11,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 2.07}]",fulfilled,True,True,False,[],Northwind Co.
500515204,5005152,2003610,1000599,LE-0599-L-CRE,Numbered Variou 14,Numbered Variou 14 - L / Cream,L / Cream,2,415.8,16.43,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 65.21}]",fulfilled,True,True,False,[],Northwind Co.
500515300,5005153,2001763,1000295,BJ-0295-30-IND,Skinny Jean 6,Skinny Jean 6 - 30 / Indigo,30 / Indigo,2,142.2,1.06,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 22.67}]",fulfilled,True,True,False,[],Northwind Co.
500515301,5005153,2001932,1000318,BJ-0318-28-DAR,Slim Jean 29,Slim Jean 29 - 28 / Dark Wash,28 / Dark Wash,1,133.02,4.63,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 10.27}]",fulfilled,True,True,False,[],Northwind Co.
500515302,5005153,2000764,1000135,TT-0135-XS-SAG,Boxy T-Shirt 41,Boxy T-Shirt 41 - XS / Sage,XS / Sage,3,41.33,1.67,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 9.79}]",fulfilled,True,True,False,[],Northwind Co.
500515303,5005153,2000908,1000154,TT-0154-XS-BLA,Vintage T-Shirt 60,Vintage T-Shirt 60 - XS / Black,XS / Black,1,56.84,1.64,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.42}]",fulfilled,True,True,False,[],Northwind Co.
500515400,5005154,2001869,1000309,BJ-0309-30-GRA,Skinny Jean 20,Skinny Jean 20 - 30 / Gray,30 / Gray,2,114.29,10.68,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 17.43}]",fulfilled,True,True,False,[],Northwind Co.
500515401,5005154,2001865,1000309,BJ-0309-29-IND,Skinny Jean 20,Skinny Jean 20 - 29 / Indigo,29 / Indigo,2,140.78,11.93,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 21.57}]",fulfilled,True,True,False,[],Northwind Co.
500515500,5005155,2001029,1000180,TT-0180-S-SKY,Classic T-Shirt 86,Classic T-Shirt 86 - S / Sky Blue,S / Sky Blue,1,36.65,0.89,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 2.86}]",fulfilled,True,True,False,[],Northwind Co.
500515501,5005155,2001603,1000265,TR-0265-S-WHI,Oversized Shirt 21,Oversized Shirt 21 - S / White,S / White,1,96.92,4.83,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.37}]",fulfilled,True,True,False,[],Northwind Co.
500515600,5005156,2001794,1000299,BJ-0299-28-GRA,Relaxed Jean 10,Relaxed Jean 10 - 28 / Gray,28 / Gray,2,119.75,1.75,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 19.02}]",fulfilled,True,True,False,[],Northwind Co.
500515700,5005157,2003578,1000596,LE-0596-M-FOR,Collector Variou 11,Collector Variou 11 - M / Forest,M / Forest,2,80.48,2.17,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 12.7}]",fulfilled,True,True,False,[],Northwind Co.
500515800,5005158,2001032,1000180,TT-0180-M-NAV,Classic T-Shirt 86,Classic T-Shirt 86 - M / Navy,M / Navy,1,56.75,0.82,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.47}]",fulfilled,True,True,False,[],Northwind Co.
500515801,5005158,2002412,1000387,BP-0387-S-STO,Jogger Pant 38,Jogger Pant 38 - S / Stone,S / Stone,3,88.67,6.01,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 20.8}]",fulfilled,True,True,False,[],Northwind Co.
500515900,5005159,2002500,1000398,BS-0398-XL-STO,Active Short 4,Active Short 4 - XL / Stone,XL / Stone,2,54.78,0.6,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 8.72}]",fulfilled,True,True,False,[],Northwind Co.
500515901,5005159,2001765,1000295,BJ-0295-31-IND,Skinny Jean 6,Skinny Jean 6 - 31 / Indigo,31 / Indigo,1,86.73,1.32,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 6.83}]",fulfilled,True,True,False,[],Northwind Co.
500515902,5005159,2002759,1000472,AL-0472-S/M-BLA,Leather Belt 6,Leather Belt 6 - S/M / Black,S/M / Black,1,66.1,0.42,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 5.25}]",fulfilled,True,True,False,[],Northwind Co.
500515903,5005159,2003551,1000592,LE-0592-XS-TER,Numbered Variou 7,Numbered Variou 7 - XS / Terracotta,XS / Terracotta,1,231.84,6.75,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 18.01}]",fulfilled,True,True,False,[],Northwind Co.
500516000,5005160,2001684,1000282,TR-0282-XS-BLU,Flannel Shirt 38,Flannel Shirt 38 - XS / Blue,XS / Blue,1,64.83,2.73,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.97}]",fulfilled,True,True,False,[],Northwind Co.
500516001,5005160,2003406,1000574,FD-0574-11-WHI,Platform Sandal 4,Platform Sandal 4 - 11 / White,11 / White,1,60.42,1.13,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.74}]",fulfilled,True,True,False,[],Northwind Co.
500516100,5005161,2002415,1000387,BP-0387-L-CHA,Jogger Pant 38,Jogger Pant 38 - L / Charcoal,L / Charcoal,1,116.26,2.11,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 9.13}]",fulfilled,True,True,False,[],Northwind Co.
500516200,5005162,2003236,1000552,FB-0552-9-CHE,Work Boot 4,Work Boot 4 - 9 / Chestnut,9 / Chestnut,2,241.79,19.56,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 37.12}]",fulfilled,True,True,False,[],Northwind Co.
500516300,5005163,2002613,1000411,BS-0411-XL-STO,Board Short 17,Board Short 17 - XL / Stone,XL / Stone,1,56.71,1.57,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.41}]",fulfilled,True,True,False,[],Northwind Co.
500516301,5005163,2001054,1000185,TT-0185-S-BLA,Slim T-Shirt 91,Slim T-Shirt 91 - S / Black,S / Black,1,42.54,2.09,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.24}]",fulfilled,True,True,False,[],Northwind Co.
500516400,5005164,2003211,1000548,FS-0548-7-GRA,Trail Sneaker 45,Trail Sneaker 45 - 7 / Gray,7 / Gray,1,99.9,2.52,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.79}]",fulfilled,True,True,False,[],Northwind Co.
500516401,5005164,2002448,1000391,BP-0391-S-STO,Field Pant 42,Field Pant 42 - S / Stone,S / Stone,1,76.23,1.91,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 5.95}]",fulfilled,True,True,False,[],Northwind Co.
500516402,5005164,2000370,1000076,OC-0076-S-CHA,Oversize Coat 4,Oversize Coat 4 - S / Charcoal,S / Charcoal,2,185.03,6.14,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 29.11}]",fulfilled,True,True,False,[],Northwind Co.
500516500,5005165,2000759,1000134,TT-0134-XL-WHI,Relaxed T-Shirt 40,Relaxed T-Shirt 40 - XL / White,XL / White,1,48.18,1.61,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.73}]",fulfilled,True,True,False,[],Northwind Co.
500516600,5005166,2003016,1000521,FS-0521-9-BLA,Everyday Sneaker 18,Everyday Sneaker 18 - 9 / Black,9 / Black,1,177.16,2.87,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 13.94}]",fulfilled,True,True,False,[],Northwind Co.
500516601,5005166,2003515,1000588,LE-0588-L-BLA,Capsule Variou 3,Capsule Variou 3 - L / Black,L / Black,1,216.4,7.47,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 16.71}]",fulfilled,True,True,False,[],Northwind Co.
500516700,5005167,2000115,1000039,OJ-0039-S-CAM,Trail Jacket 12,Trail Jacket 12 - S / Camel,S / Camel,1,148.15,0.49,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 11.81}]",fulfilled,True,True,False,[],Northwind Co.
500516701,5005167,2000848,1000146,TT-0146-S-GRA,Organic T-Shirt 52,Organic T-Shirt 52 - S / Gray,S / Gray,1,35.59,0.32,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 2.82}]",fulfilled,True,True,False,[],Northwind Co.
500516800,5005168,2003563,1000594,LE-0594-S-BLA,Reserve Variou 9,Reserve Variou 9 - S / Black,S / Black,2,188.81,10.73,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 29.35}]",fulfilled,True,True,False,[],Northwind Co.
500516900,5005169,2001917,1000315,BJ-0315-30-IND,Wide-Leg Jean 26,Wide-Leg Jean 26 - 30 / Indigo,30 / Indigo,2,123.07,3.49,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 19.41}]",fulfilled,True,True,False,[],Northwind Co.
500516901,5005169,2003214,1000548,FS-0548-9-NAV,Trail Sneaker 45,Trail Sneaker 45 - 9 / Navy,9 / Navy,2,197.02,15.47,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 30.29}]",fulfilled,True,True,False,[],Northwind Co.
500517000,5005170,2003245,1000553,FB-0553-7-TAN,Chukka Boot 5,Chukka Boot 5 - 7 / Tan,7 / Tan,3,164.05,3.26,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 39.11}]",fulfilled,True,True,False,[],Northwind Co.
500517001,5005170,2002718,1000455,AH-0455-ONE-NAT,Beanie Hat 9,Beanie Hat 9 - One Size / Natural,One Size / Natural,2,31.32,0.41,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.98}]",fulfilled,True,True,False,[],Northwind Co.
500517002,5005170,2002715,1000454,AH-0454-ONE-NAV,Bucket Hat 8,Bucket Hat 8 - One Size / Navy,One Size / Navy,2,39.11,3.31,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 5.99}]",fulfilled,True,True,False,[],Northwind Co.
500517003,5005170,2003419,1000577,FD-0577-8-WHI,Slide Sandal 7,Slide Sandal 7 - 8 / White,8 / White,1,80.06,2.34,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 6.22}]",fulfilled,True,True,False,[],Northwind Co.
500517100,5005171,2000689,1000121,TT-0121-XXL-TER,Boxy T-Shirt 27,Boxy T-Shirt 27 - XXL / Terracotta,XXL / Terracotta,1,53.75,0.32,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.27}]",fulfilled,True,True,False,[],Northwind Co.
500517200,5005172,2002023,1000326,BJ-0326-34-BLA,Straight Jean 37,Straight Jean 37 - 34 / Black,34 / Black,1,98.65,1.92,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.74}]",fulfilled,True,True,False,[],Northwind Co.
500517201,5005172,2001905,1000313,BJ-0313-30-DAR,Relaxed Jean 24,Relaxed Jean 24 - 30 / Dark Wash,30 / Dark Wash,1,139.62,5.85,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 10.7}]",fulfilled,True,True,False,[],Northwind Co.
500517202,5005172,2001146,1000195,TS-0195-S-BUR,Oversized Sweater 6,Oversized Sweater 6 - S / Burgundy,S / Burgundy,1,89.0,2.14,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 6.95}]",fulfilled,True,True,False,[],Northwind Co.
500517300,5005173,2003168,1000543,FS-0543-8-TAN,Classic Sneaker 40,Classic Sneaker 40 - 8 / Tan,8 / Tan,1,164.48,0.87,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 13.09}]",fulfilled,True,True,False,[],Northwind Co.
500517400,5005174,2002976,1000515,FS-0515-10-GRA,Everyday Sneaker 12,Everyday Sneaker 12 - 10 / Gray,10 / Gray,1,172.85,2.59,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 13.62}]",fulfilled,True,True,False,[],Northwind Co.
500517401,5005174,2003573,1000596,LE-0596-S-TER,Collector Variou 11,Collector Variou 11 - S / Terracotta,S / Terracotta,1,59.83,0.33,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.76}]",fulfilled,True,True,False,[],Northwind Co.
500517402,5005174,2000746,1000133,TT-0133-XS-NAV,Vintage T-Shirt 39,Vintage T-Shirt 39 - XS / Navy,XS / Navy,1,39.41,1.54,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.03}]",fulfilled,True,True,False,[],Northwind Co.
500517500,5005175,2000450,1000089,OC-0089-S-CRE,Tailored Coat 17,Tailored Coat 17 - S / Cream,S / Cream,1,508.66,10.66,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 39.84}]",fulfilled,True,True,False,[],Northwind Co.
500517501,5005175,2001488,1000249,TR-0249-S-PLA,Western Shirt 5,Western Shirt 5 - S / Plaid,S / Plaid,2,52.08,0.46,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 8.3}]",fulfilled,True,True,False,[],Northwind Co.
500517600,5005176,2000453,1000091,OC-0091-XS-BLA,Wool Coat 19,Wool Coat 19 - XS / Black,XS / Black,1,198.64,5.6,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 15.44}]",fulfilled,True,True,False,[],Northwind Co.
500517601,5005176,2000573,1000107,TT-0107-M-NAV,Boxy T-Shirt 13,Boxy T-Shirt 13 - M / Navy,M / Navy,2,48.28,0.58,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.68}]",fulfilled,True,True,False,[],Northwind Co.
500517700,5005177,2000339,1000072,OJ-0072-S-BRO,Summit Jacket 45,Summit Jacket 45 - S / Brown,S / Brown,1,257.89,7.18,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 20.06}]",fulfilled,True,True,False,[],Northwind Co.
500517701,5005177,2003016,1000521,FS-0521-9-BLA,Everyday Sneaker 18,Everyday Sneaker 18 - 9 / Black,9 / Black,1,177.16,8.82,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 13.47}]",fulfilled,True,True,False,[],Northwind Co.
500517800,5005178,2000547,1000103,TT-0103-M-TER,Classic T-Shirt 9,Classic T-Shirt 9 - M / Terracotta,M / Terracotta,1,29.5,0.03,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 2.36}]",fulfilled,True,True,False,[],Northwind Co.
500517801,5005178,2000896,1000152,TT-0152-L-WHI,Classic T-Shirt 58,Classic T-Shirt 58 - L / White,L / White,1,41.01,1.38,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.17}]",fulfilled,True,True,False,[],Northwind Co.
500517802,5005178,2003158,1000541,FS-0541-9-BLA,High-Top Sneaker 38,High-Top Sneaker 38 - 9 / Black,9 / Black,1,213.31,10.29,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 16.24}]",fulfilled,True,True,False,[],Northwind Co.
500517803,5005178,2002304,1000372,BP-0372-XS-STO,Chino Pant 23,Chino Pant 23 - XS / Stone,XS / Stone,1,58.31,2.33,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.48}]",fulfilled,True,True,False,[],Northwind Co.
500517900,5005179,2002652,1000418,AB-0418-ONE-NAV,Crossbody Bag 2,Crossbody Bag 2 - One Size / Navy,One Size / Navy,1,219.36,1.63,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 17.42}]",fulfilled,True,True,False,[],Northwind Co.
500518000,5005180,2000065,1000031,OJ-0031-XL-BLA,Trail Jacket 4,Trail Jacket 4 - XL / Black,XL / Black,1,266.86,11.99,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 20.39}]",fulfilled,True,True,False,[],Northwind Co.
500518001,5005180,2001169,1000197,TS-0197-XL-CRE,Merino Sweater 8,Merino Sweater 8 - XL / Cream,XL / Cream,1,90.19,2.05,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.05}]",fulfilled,True,True,False,[],Northwind Co.
500518002,5005180,2001856,1000308,BJ-0308-28-DAR,Wide-Leg Jean 19,Wide-Leg Jean 19 - 28 / Dark Wash,28 / Dark Wash,1,86.14,2.08,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 6.72}]",fulfilled,True,True,False,[],Northwind Co.
500518003,5005180,2001607,1000267,TR-0267-XS-PLA,Linen Shirt 23,Linen Shirt 23 - XS / Plaid,XS / Plaid,1,61.99,2.8,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.74}]",fulfilled,True,True,False,[],Northwind Co.
500518004,5005180,2000019,1000019,RW-010,Resort Crochet Bag,Resort Crochet Bag - XL / Navy,XL / Navy,1,68.38,0.28,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 5.45}]",fulfilled,True,True,False,[],Northwind Co.
500518100,5005181,2002204,1000353,BP-0353-M-BLA,Linen Pant 4,Linen Pant 4 - M / Black,M / Black,1,71.93,2.58,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 5.55}]",fulfilled,True,True,False,[],Northwind Co.
500518200,5005182,2000843,1000146,TT-0146-XS-TER,Organic T-Shirt 52,Organic T-Shirt 52 - XS / Terracotta,XS / Terracotta,1,35.04,0.95,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 2.73}]",fulfilled,True,True,False,[],Northwind Co.
500518300,5005183,2001824,1000304,BJ-0304-32-IND,Slim Jean 15,Slim Jean 15 - 32 / Indigo,32 / Indigo,1,99.33,1.9,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.79}]",fulfilled,True,True,False,[],Northwind Co.
500518400,5005184,2001167,1000197,TS-0197-L-CRE,Merino Sweater 8,Merino Sweater 8 - L / Cream,L / Cream,1,113.85,5.59,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 8.66}]",fulfilled,True,True,False,[],Northwind Co.
500518401,5005184,2001753,1000293,BJ-0293-29-BLA,Tapered Jean 4,Tapered Jean 4 - 29 / Black,29 / Black,1,125.36,4.51,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 9.67}]",fulfilled,True,True,False,[],Northwind Co.
500518402,5005184,2001584,1000261,TR-0261-L-OLI,Flannel Shirt 17,Flannel Shirt 17 - L / Olive,L / Olive,1,66.96,2.02,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 5.2}]",fulfilled,True,True,False,[],Northwind Co.
500518403,5005184,2000729,1000130,TT-0130-XS-BLA,Essential T-Shirt 36,Essential T-Shirt 36 - XS / Black,XS / Black,1,44.78,0.14,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.57}]",fulfilled,True,True,False,[],Northwind Co.
500518404,5005184,2003459,1000581,FD-0581-8-NAV,Flat Sandal 11,Flat Sandal 11 - 8 / Navy,8 / Navy,1,76.56,2.59,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 5.92}]",fulfilled,True,True,False,[],Northwind Co.
500518500,5005185,2002133,1000341,BJ-0341-34-DAR,Relaxed Jean 52,Relaxed Jean 52 - 34 / Dark Wash,34 / Dark Wash,2,87.16,2.38,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 13.76}]",fulfilled,True,True,False,[],Northwind Co.
500518501,5005185,2003560,1000594,LE-0594-XS-BLA,Reserve Variou 9,Reserve Variou 9 - XS / Black,XS / Black,2,387.49,28.09,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 59.75}]",fulfilled,True,True,False,[],Northwind Co.
500518600,5005186,2001462,1000246,TR-0246-XL-CHA,Linen Shirt 2,Linen Shirt 2 - XL / Chambray,XL / Chambray,1,63.21,1.33,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.95}]",fulfilled,True,True,False,[],Northwind Co.
500518601,5005186,2003320,1000561,FB-0561-7-TAN,Chelsea Boot 13,Chelsea Boot 13 - 7 / Tan,7 / Tan,3,246.12,13.9,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 57.96}]",fulfilled,True,True,False,[],Northwind Co.
500518700,5005187,2003487,1000583,FD-0583-8-BLA,Slide Sandal 13,Slide Sandal 13 - 8 / Black,8 / Black,1,78.54,2.33,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 6.1}]",fulfilled,True,True,False,[],Northwind Co.
500518701,5005187,2000918,1000156,TT-0156-S-WHI,Boxy T-Shirt 62,Boxy T-Shirt 62 - S / White,S / White,1,50.91,2.23,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.89}]",fulfilled,True,True,False,[],Northwind Co.
500518800,5005188,2000100,1000037,OJ-0037-L-OLI,Classic Jacket 10,Classic Jacket 10 - L / Olive,L / Olive,1,200.44,7.43,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 15.44}]",fulfilled,True,True,False,[],Northwind Co.
500518900,5005189,2003766,1000625,LE-0625-L-BLA,Artist Variou 40,Artist Variou 40 - L / Black,L / Black,1,418.31,13.66,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 32.37}]",fulfilled,True,True,False,[],Northwind Co.
500518901,5005189,2002592,1000408,BS-0408-XXL-NAV,Chino Short 14,Chino Short 14 - XXL / Navy,XXL / Navy,2,46.79,3.17,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.23}]",fulfilled,True,True,False,[],Northwind Co.
500518902,5005189,2003300,1000558,FB-0558-7-BLA,Work Boot 10,Work Boot 10 - 7 / Black,7 / Black,1,266.18,10.49,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 20.46}]",fulfilled,True,True,False,[],Northwind Co.
500518903,5005189,2001500,1000250,TR-0250-L-OLI,Relaxed Shirt 6,Relaxed Shirt 6 - L / Olive,L / Olive,2,87.87,4.36,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 13.71}]",fulfilled,True,True,False,[],Northwind Co.
500519000,5005190,2000836,1000144,TT-0144-XL-SAG,Essential T-Shirt 50,Essential T-Shirt 50 - XL / Sage,XL / Sage,3,30.84,0.8,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.34}]",fulfilled,True,True,False,[],Northwind Co.
500519001,5005190,2002316,1000373,BP-0373-XS-BLA,Jogger Pant 24,Jogger Pant 24 - XS / Black,XS / Black,1,96.37,1.01,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.63}]",fulfilled,True,True,False,[],Northwind Co.
500519100,5005191,2000576,1000108,TT-0108-XS-TER,Slim T-Shirt 14,Slim T-Shirt 14 - XS / Terracotta,XS / Terracotta,2,33.31,3.3,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 5.07}]",fulfilled,True,True,False,[],Northwind Co.
500519101,5005191,2002927,1000507,FS-0507-10-GRA,Classic Sneaker 4,Classic Sneaker 4 - 10 / Gray,10 / Gray,1,173.7,2.97,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 13.66}]",fulfilled,True,True,False,[],Northwind Co.
